"02105162 n02105162_7847 500 332 malinois,136,0,498,331"
"02101388 n02101388_10509 500 332 Brittany_spaniel,0,1,446,331"
026345450 n023819629_9555
"02090721 n02090721_363 500 375 Irish_wolfhound,95,102,382,352"
"02113799 n02113799_2096 396 500 standard_poodle,213,159,343,438"
029476200 n028827651_7938
# 690
024492833 n025176375_6644
"02088094 n02088094_1410 334 500 Afghan_hound,73,103,295,447"
02763460 n026898264_8176
022957906 n029925931_5733
026755914 n024440194_8064
"02111129 n02111129_5144 500 334 Leonberg,160,63,324,284"
021833925 n027625378_8895
"02085620 n02085620_952 416 530 Chihuahua,107,29,370,498"
022223457 n023816518_2089
"02088094 n02088094_7894 500 376 Afghan_hound,91,45,415,337"
"02108000 n02108000_2878 500 334 EntleBucher,0,54,323,209"
"02098413 n02098413_49 500 332 Lhasa,126,2,499,331"
02450794 n026387855_6031
029601255 n023952424_5517
"02111129 n02111129_2594 450 382 Leonberg,19,30,411,350"
"02088466 n02088466_8812 500 333 bloodhound,124,53,419,332"
023922919 n025735600_2107
"02085620 n02085620_11477 887 629 Chihuahua,317,95,558,459"
026852008 n021603174_448
"02085936 n02085936_17990 500 375 Maltese_dog,109,94,332,284"
"02110185 n02110185_1794 800 441 Siberian_husky,74,34,752,423"
"02105412 n02105412_2496 375 500 kelpie,148,130,258,382"
"02094114 n02094114_1665 203 152 Norfolk_terrier,0,0,158,151"
023231434 n027475851_4521
"02087394 n02087394_8823 334 500 Rhodesian_ridgeback,16,48,262,468"
"02102318 n02102318_7000 144 226 cocker_spaniel,9,0,143,225"
"02096437 n02096437_4416 228 224 Dandie_Dinmont,12,6,190,209"
# 1225
"02106662 n02106662_13599 500 375 German_shepherd,78,79,363,235"
"02092002 n02092002_7743 404 480 Scottish_deerhound,146,78,402,478"
# 1083
"02092002 n02092002_4169 360 270 Scottish_deerhound,60,64,280,258"
"02112018 n02112018_354 360 226 Pomeranian,35,18,359,204"
"02105505 n02105505_521 330 323 komondor,112,123,287,288"
02383958 n024107075_1864
"02106030 n02106030_17923 500 374 collie,108,55,499,349"
"02099712 n02099712_3273 333 500 Labrador_retriever,16,21,331,498"
"02086646 n02086646_3629 353 279 Blenheim_spaniel,23,19,326,235"
"02093428 n02093428_3098 500 334 American_Staffordshire_terrier,124,67,348,273"
"02111129 n02111129_819 323 431 Leonberg,0,109,238,387"
"02101556 n02101556_5753 500 375 clumber,27,37,294,374 clumber,265,13,472,374"
025879244 n021540778_370
"02108000 n02108000_1112 192 256 EntleBucher,21,10,182,255"
"02112350 n02112350_6861 500 333 keeshond,259,52,408,318 keeshond,117,25,257,290"
"02105505 n02105505_3647 400 300 komondor,101,130,292,258 komondor,190,201,311,281 komondor,35,103,102,217"
02258337 n02272824_754
"02113624 n02113624_2521 500 375 toy_poodle,77,1,417,374"
025913637 n029541679_3620
02705210 n029999258_8635
"02111889 n02111889_6376 500 375 Samoyed,43,4,448,374"
"02096585 n02096585_4774 500 375 Boston_bull,197,50,358,324"
"02094114 n02094114_3928 496 500 Norfolk_terrier,40,68,482,421"
"02101006 n02101006_4065 360 270 Gordon_setter,28,6,350,218"
"02110806 n02110806_1019 772 978 basenji,286,563,740,960"
# 1242
# 1099
"02086646 n02086646_3524 250 222 Blenheim_spaniel,32,9,213,215"
024848870 n025162730_2660
029593911 n026724686_3393
"02098105 n02098105_4105 500 332 soft-coated_wheaten_terrier,0,84,237,331"
"02094114 n02094114_876 145 167 Norfolk_terrier,36,1,119,142"
"02106550 n02106550_4138 500 333 Rottweiler,221,129,391,332"
02771175 n025415273_7886
021407909 n024187247_4638
"02096294 n02096294_4435 400 500 Australian_terrier,86,205,311,497 Australian_terrier,78,23,228,198"
"02113186 n02113186_1695 448 343 Cardigan,23,35,421,326"
029140496 n028609509_4497
02361162 n025469180_1554
"02091831 n02091831_7030 340 236 Saluki,114,10,315,227 Saluki,16,31,153,193"
"02088094 n02088094_3059 371 500 Afghan_hound,18,71,354,477"
022934247 n026307564_7677
029547656 n02647025_8090
"02087394 n02087394_760 500 375 Rhodesian_ridgeback,200,61,383,359"
023959354 n026440549_3386
"02095889 n02095889_662 375 500 Sealyham_terrier,63,132,268,392"
"02102177 n02102177_210 500 408 Welsh_springer_spaniel,95,31,342,334"
"02096437 n02096437_1503 377 500 Dandie_Dinmont,37,0,311,430"
024317348 n029818802_1699
"02091032 n02091032_1679 500 333 Italian_greyhound,94,67,363,286"
"02086240 n02086240_12315 500 375 Shih-Tzu,32,9,497,368"
"02091244 n02091244_6041 369 315 Ibizan_hound,42,4,305,291"
"02107312 n02107312_7 500 375 miniature_pinscher,0,0,499,372"
024597451 n025055607_3721
"02100735 n02100735_3595 500 375 English_setter,33,95,474,374"
025162194 n02204783_161
"02091467 n02091467_3767 500 375 Norwegian_elkhound,163,0,333,287"
"02100735 n02100735_4735 500 375 English_setter,78,39,404,372"
"02095570 n02095570_5761 500 375 Lakeland_terrier,92,25,499,374"
"02095314 n02095314_1672 190 144 wire-haired_fox_terrier,3,3,187,143"
"02100877 n02100877_6749 500 375 Irish_setter,136,129,434,374"
"02111500 n02111500_7218 500 375 Great_Pyrenees,120,49,446,268"
"02092002 n02092002_498 450 551 Scottish_deerhound,44,205,400,495"
025939287 n021998652_2223
"02111500 n02111500_5278 500 333 Great_Pyrenees,64,88,415,329"
"02113023 n02113023_6000 500 375 Pembroke,145,2,357,342"
"02094114 n02094114_1457 500 369 Norfolk_terrier,7,14,483,366"
"02085620 n02085620_11818 375 500 Chihuahua,121,90,302,343"
"02089078 n02089078_2110 231 288 black-and-tan_coonhound,26,28,230,287"
"02089078 n02089078_3543 190 257 black-and-tan_coonhound,0,2,189,256"
"02097474 n02097474_4889 500 375 Tibetan_terrier,199,0,394,311"
"02096177 n02096177_729 448 282 cairn,39,25,285,276"
025287875 n027616990_357
023679076 n021253821_120
"02093256 n02093256_1546 500 332 Staffordshire_bullterrier,128,53,414,300"
"02091244 n02091244_2323 500 375 Ibizan_hound,168,5,408,316"
"02099712 n02099712_1987 500 375 Labrador_retriever,114,131,474,374"
028943186 n029593400_7990
"02091467 n02091467_3727 500 333 Norwegian_elkhound,36,55,376,303"
028776453 n023250234_6355
"02093647 n02093647_3543 300 260 Bedlington_terrier,24,42,285,244"
"02099712 n02099712_7775 375 500 Labrador_retriever,28,17,373,498"
024142584 n022958239_4268
"02094258 n02094258_355 500 333 Norwich_terrier,112,1,409,332"
022923662 n02111453_1234
"%s %s 333 500 French_bulldog,25,31,299,423"
021122195 n026280015_8469
02635009 n026276394_6934
"02091831 n02091831_10978 320 480 Saluki,0,33,318,478"
"02086646 n02086646_4026 900 600 Blenheim_spaniel,207,126,730,598"
"02090622 n02090622_8593 333 500 borzoi,125,50,331,462"
"02088364 n02088364_10362 335 199 beagle,165,22,331,188 beagle,0,33,163,181"
"02090379 n02090379_2114 500 375 redbone,2,22,498,305"
028740782 n027164614_9600
029143757 n027642846_7370
"02111129 n02111129_1708 500 333 Leonberg,113,125,271,219 Leonberg,250,125,412,206"
025580536 n026531719_1373
022294084 n02247617_2701
02741030 n024353320_211
"02110185 n02110185_13423 500 332 Siberian_husky,113,57,484,256"
029484683 n023846597_8633
"02098413 n02098413_14953 500 334 Lhasa,0,21,380,333"
028408537 n02534007_6142
"02086240 n02086240_11139 375 500 Shih-Tzu,36,22,373,498"
"02095889 n02095889_5593 150 176 Sealyham_terrier,0,0,147,175"
"02089867 n02089867_3456 300 338 Walker_hound,0,0,299,337"
"02107908 n02107908_754 500 375 Appenzeller,184,47,412,360"
026205764 n022053116_3589
023294046 n027953934_6649
"02096051 n02096051_249 333 500 Airedale,0,38,331,466"
"02088094 n02088094_899 500 339 Afghan_hound,0,152,427,338"
021650950 n027865420_4478
027837127 n027662566_6095
"02110627 n02110627_6670 375 500 affenpinscher,12,5,286,357"
"02093859 n02093859_3166 500 375 Kerry_blue_terrier,0,61,265,328 Kerry_blue_terrier,243,57,498,281"
027561667 n028895445_3050
"02086079 n02086079_3149 500 333 Pekinese,231,66,383,286"
"02100735 n02100735_993 375 500 English_setter,1,0,347,453"
028067025 n029859890_5373
029059178 n021161989_9113
027851364 n029805702_8209
"02108089 n02108089_11001 500 404 boxer,19,15,484,370"
022572114 n028693252_8602
"02097209 n02097209_3151 500 380 standard_schnauzer,182,68,499,379 standard_schnauzer,43,7,282,333"
02398955 n027802407_7735
"02098286 n02098286_2257 375 500 West_Highland_white_terrier,13,1,301,498"
"02097130 n02097130_3082 400 300 giant_schnauzer,1,12,387,299"
"02102318 n02102318_11581 500 500 cocker_spaniel,5,41,496,481"
"02090622 n02090622_2688 500 336 borzoi,2,34,445,333"
023340919 n024761961_6247
"%s %s 148 190 English_foxhound,12,19,147,189"
"02088238 n02088238_9600 500 375 basset,112,35,499,374"
# 1220
025619595 n021007014_5713
029693671 n026903183_701
021086486 n026314397_8749
027266834 n022937065_601
024245461 n026257989_589
"02101006 n02101006_751 300 263 Gordon_setter,5,2,292,257"
"02097209 n02097209_3911 375 500 standard_schnauzer,60,137,231,482"
025788883 n029591064_3837
"02115641 n02115641_9065 500 357 dingo,54,85,462,331"
"02097658 n02097658_611 500 375 silky_terrier,32,46,477,293"
023602430 n024982833_6348
"02106030 n02106030_2471 401 500 collie,52,27,359,485"
"02088238 n02088238_9577 500 375 basset,171,57,446,374"
022899795 n027441612_7819
"02099849 n02099849_1536 500 375 Chesapeake_Bay_retriever,90,82,449,312"
"02088094 n02088094_12563 500 472 Afghan_hound,135,72,464,446"
"02093859 n02093859_2857 320 240 Kerry_blue_terrier,102,55,254,210"
023222625 n024277899_5559
"02098413 n02098413_3899 500 375 Lhasa,113,129,365,287"
"02097658 n02097658_1868 500 333 silky_terrier,19,26,495,293"
"02113978 n02113978_451 500 375 Mexican_hairless,48,76,410,326"
"02113624 n02113624_6652 375 500 toy_poodle,51,23,325,487"
022303814 n025883771_4288
"02102318 n02102318_8275 500 375 cocker_spaniel,3,5,491,354"
"02088238 n02088238_13908 300 447 basset,7,67,275,434"
027147970 n022419906_8270
# 392
"02091467 n02091467_2127 210 210 Norwegian_elkhound,28,2,195,191"
025371106 n021762375_1173
"02096585 n02096585_2727 220 220 Boston_bull,0,1,208,219"
"02097209 n02097209_1517 523 508 standard_schnauzer,34,20,521,506"
027007368 n027341791_4735
02899673 n025762309_8294
"02086910 n02086910_5017 200 200 papillon,2,13,196,199"
"02105412 n02105412_7017 500 333 kelpie,0,38,332,330"
02476464 n025430211_7071
027639029 n027127945_4692
027642484 n02450604_8643
026815145 n029753209_9507
022938353 n025709569_4609
"02105641 n02105641_1618 500 335 Old_English_sheepdog,253,99,360,333 Old_English_sheepdog,152,94,261,309"
"02096051 n02096051_6570 500 359 Airedale,145,108,268,320"
"02102318 n02102318_2226 333 500 cocker_spaniel,7,58,257,491"
"02105162 n02105162_9927 500 375 malinois,104,142,373,334"
"02093754 n02093754_7356 500 375 Border_terrier,61,20,499,374"
02763398 n024668701_2552
02785383 n028230442_860
"02106166 n02106166_1754 333 500 Border_collie,2,112,331,498"
028762970 n026510901_6525
"02107574 n02107574_261 500 333 Greater_Swiss_Mountain_dog,0,29,499,332"
"02112137 n02112137_16665 500 375 chow,36,23,456,374"
"02109961 n02109961_623 365 286 Eskimo_dog,22,7,328,283"
"02086240 n02086240_3254 500 375 Shih-Tzu,203,14,369,239"
"02101556 n02101556_5512 500 375 clumber,66,134,330,373"
026079771 n022164850_8954
027952630 n027623325_408
021658690 n022127711_2201
"02086240 n02086240_12650 345 500 Shih-Tzu,2,6,343,490"
025273783 n024900131_5461
02802979 n028342397_8032
"02112706 n02112706_1251 305 288 Brabancon_griffon,1,0,301,285"
"02086646 n02086646_3917 389 400 Blenheim_spaniel,0,27,327,399"
024003353 n028074626_1807
"02100583 n02100583_14267 333 500 vizsla,0,75,285,498"
"02097130 n02097130_5070 500 333 giant_schnauzer,161,87,421,329"
# 1246
"02113712 n02113712_566 640 480 miniature_poodle,121,132,345,450 miniature_poodle,315,107,503,420"
022815228 n028222460_9185
"%s %s 727 487 otterhound,1,26,725,485"
028765805 n02152249_5363
"02110958 n02110958_15615 500 375 pug,95,173,464,289 pug,242,22,456,115"
"02111129 n02111129_3499 333 500 Leonberg,0,62,302,491"
"02107312 n02107312_254 500 334 miniature_pinscher,168,85,322,322"
"02091244 n02091244_2782 262 395 Ibizan_hound,10,20,218,393"
024759669 n029886381_6273
021977010 n026568068_3396
"02107574 n02107574_1426 360 480 Greater_Swiss_Mountain_dog,76,213,310,478"
"02111277 n02111277_5789 500 394 Newfoundland,10,18,362,393"
# 837
028018605 n028806965_6369
# 468
028032022 n023484497_1323
"02088466 n02088466_11827 500 333 bloodhound,100,54,337,332 bloodhound,295,105,409,319"
"02107312 n02107312_3823 498 500 miniature_pinscher,1,11,479,483"
028314136 n023400587_2763
"02097298 n02097298_15251 500 375 Scotch_terrier,193,38,348,313"
025717912 n028948241_221
"02110958 n02110958_15550 500 375 pug,117,220,250,325"
02288634 n026704727_8666
"02085936 n02085936_7793 500 375 Maltese_dog,234,127,384,366"
023212163 n027792878_3848
"02085782 n02085782_4511 640 480 Japanese_spaniel,68,33,559,428"
"02108000 n02108000_1167 231 174 EntleBucher,74,20,169,165"
"02090379 n02090379_3300 500 375 redbone,121,14,407,373"
"02093754 n02093754_5195 500 333 Border_terrier,0,37,460,274"
"02096585 n02096585_2671 500 375 Boston_bull,65,0,347,374"
"02097658 n02097658_1106 500 375 silky_terrier,0,99,284,361 silky_terrier,246,112,499,374"
"02093428 n02093428_8135 333 500 American_Staffordshire_terrier,57,146,310,450"
"02109525 n02109525_11732 500 435 Saint_Bernard,59,16,498,432"
02249724 n02115127_6044
"02112706 n02112706_363 283 299 Brabancon_griffon,12,12,271,298"
023801741 n025365909_2666
028495537 n023621919_8834
"02091134 n02091134_12272 375 500 whippet,82,28,251,498"
"02113186 n02113186_8812 500 333 Cardigan,145,67,450,311"
024348068 n027371793_7114
"02110806 n02110806_3056 500 333 basenji,2,123,410,332"
"02106030 n02106030_15613 500 375 collie,229,117,373,320"
023467381 n024113187_8990
"02094114 n02094114_4158 315 500 Norfolk_terrier,90,141,273,437"
024961770 n025090634_4911
"02086079 n02086079_3996 500 375 Pekinese,1,47,466,374"
"02108089 n02108089_3395 288 360 boxer,49,23,275,350"
# 704
"02088094 n02088094_1259 500 375 Afghan_hound,26,17,412,371"
"02111500 n02111500_7080 500 375 Great_Pyrenees,230,108,429,287"
"02115641 n02115641_8682 500 357 dingo,57,20,361,325"
"02087046 n02087046_3211 500 375 toy_terrier,0,1,358,374"
"02099429 n02099429_2374 450 338 curly-coated_retriever,1,30,366,336"
"02093754 n02093754_2281 500 375 Border_terrier,30,73,387,324"
"02090721 n02090721_1856 349 279 Irish_wolfhound,36,12,323,259"
"02111500 n02111500_3513 500 375 Great_Pyrenees,167,100,401,374"
"02094114 n02094114_1444 500 333 Norfolk_terrier,88,2,331,260"
"02097047 n02097047_4400 500 375 miniature_schnauzer,23,1,496,374"
026331878 n025653492_3787
029680129 n023575636_9710
# 18
"02097130 n02097130_1213 500 434 giant_schnauzer,0,0,469,432"
"02107683 n02107683_4473 500 433 Bernese_mountain_dog,37,92,297,317"
"02088364 n02088364_7324 500 375 beagle,106,175,223,256"
"02102177 n02102177_2631 500 399 Welsh_springer_spaniel,108,9,415,398"
021173840 n029143542_2626
"02088364 n02088364_16502 360 360 beagle,17,15,359,359"
"02113712 n02113712_291 500 322 miniature_poodle,200,74,301,234"
"02094433 n02094433_4005 500 375 Yorkshire_terrier,41,58,434,334"
"02105505 n02105505_43 512 340 komondor,18,0,479,305"
"02093428 n02093428_5662 500 333 American_Staffordshire_terrier,27,33,350,326 American_Staffordshire_terrier,279,25,468,326"
"02106030 n02106030_10965 500 500 collie,41,41,440,498"
"02113624 n02113624_6868 500 333 toy_poodle,103,51,393,307"
"02090379 n02090379_4324 500 333 redbone,27,8,373,332"
027201835 n025127169_2355
"02091467 n02091467_2966 500 333 Norwegian_elkhound,96,50,384,308"
# 1201
022026491 n02746098_229
"02106030 n02106030_5041 500 374 collie,0,2,475,373"
"02109047 n02109047_5822 500 459 Great_Dane,131,206,386,448"
026153926 n024297833_5901
"02085620 n02085620_7440 500 375 Chihuahua,21,0,473,374"
"02099712 n02099712_6079 500 375 Labrador_retriever,0,0,456,374"
024211150 n0234888_6854
"02106550 n02106550_7767 350 360 Rottweiler,47,13,341,351"
"02090622 n02090622_6372 450 421 borzoi,85,25,437,413"
021320576 n023920611_3050
029447524 n025297021_9139
023638336 n023840680_4808
"02096294 n02096294_493 500 400 Australian_terrier,45,50,240,282"
"02112137 n02112137_16777 500 400 chow,140,29,418,399"
022036472 n022301766_5514
# 260
021768948 n023912303_6169
024683978 n021378028_4759
"02086079 n02086079_10721 274 173 Pekinese,0,0,273,164"
027195735 n028031730_2023
025319438 n023457511_5504
"02088466 n02088466_6712 375 500 bloodhound,56,88,350,412"
029621955 n021753334_2191
"02090622 n02090622_7677 500 409 borzoi,94,65,433,345"
"02116738 n02116738_9282 500 336 African_hunting_dog,0,86,285,335 African_hunting_dog,228,5,482,335"
"02101388 n02101388_2888 323 323 Brittany_spaniel,34,85,322,322"
025857117 n027721159_1871
"02102480 n02102480_6390 300 530 Sussex_spaniel,71,84,272,441"
"02113023 n02113023_4726 500 378 Pembroke,178,44,421,271"
026189494 n024688466_7718
"02089867 n02089867_1225 217 268 Walker_hound,24,11,170,243"
"02094114 n02094114_838 340 272 Norfolk_terrier,91,20,311,271"
027031035 n022516806_4193
"02097209 n02097209_4177 500 375 standard_schnauzer,146,98,329,323"
"02087394 n02087394_9698 853 768 Rhodesian_ridgeback,142,67,810,729"
026301796 n026381130_1663
"02092002 n02092002_14917 377 500 Scottish_deerhound,15,65,314,445"
# 608
"02097298 n02097298_12063 333 500 Scotch_terrier,78,50,331,496"
"02085620 n02085620_12101 380 253 Chihuahua,5,4,350,252"
024428216 n027300124_9236
"02105251 n02105251_5641 500 375 briard,218,200,293,352"
024410713 n029472906_6999
"02088094 n02088094_4598 474 500 Afghan_hound,12,23,456,475"
"02097047 n02097047_6744 500 333 miniature_schnauzer,154,17,408,332"
024104488 n026923868_7659
029163922 n025339478_4323
"02102480 n02102480_2875 313 232 Sussex_spaniel,75,43,261,189"
025223127 n025573420_8775
"02095889 n02095889_2019 702 467 Sealyham_terrier,93,38,678,434"
"02091831 n02091831_3675 375 500 Saluki,71,216,373,453"
022147595 n024113314_2742
"02090721 n02090721_7155 500 373 Irish_wolfhound,239,82,444,372 Irish_wolfhound,0,72,224,372"
02999637 n023036785_6940
"02085936 n02085936_24178 375 500 Maltese_dog,10,61,335,455"
024161971 n025539595_2362
"02096294 n02096294_3533 160 170 Australian_terrier,0,11,136,169"
025319844 n023896434_5859
"02093859 n02093859_2421 148 181 Kerry_blue_terrier,10,10,147,180"
023764339 n028159373_4578
"02108422 n02108422_4102 500 375 bull_mastiff,127,54,393,311"
"02086079 n02086079_21103 333 500 Pekinese,27,174,235,361"
"02107142 n02107142_18582 500 343 Doberman,101,6,273,286"
